Delta,Time,CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,DRAM_ENERGY (J),PACKAGE_ENERGY (J),PP0_ENERGY (J),PP1_ENERGY (J),TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP
199,1741708736559,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,11.419898986816406,3.368804931640625,6.7574920654296875,8.7132568359375,18.556419372558594,5.3209228515625,16.73918914794922,6.528907775878906,13.935714721679688,2.7312088012695313,7.221794128417969,5.741111755371094,3416.1585693359375,28818.17791748047,24589.999755859375,169.19073486328125,34156867584,10737418240,21988171776,0
200,1741708736759,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,21.93981170654297,9.532867431640625,15.680793762207031,11.800643920898438,20.894264221191406,12.463752746582031,18.694847106933594,9.499397277832031,16.384727478027344,7.2790069580078125,17.30516815185547,6.778617858886719,3416.4851684570313,28819.419677734375,24590.863037109375,169.2015380859375,34156867584,10737418240,21989072896,0
200,1741708736959,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.442955017089844,3.5104904174804688,9.827308654785156,11.009849548339844,24.559661865234375,5.246253967285156,19.717185974121094,9.179855346679688,10.523971557617188,7.9537200927734375,7.5214385986328125,6.5742645263671875,3416.8192749023438,28820.50604248047,24591.578369140625,169.21185302734375,34156867584,10737418240,21986709504,0
200,1741708737160,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,6.024681091308594,2.154998779296875,4.601219177246094,6.255989074707031,12.567184448242188,4.891204833984375,7.8402862548828125,3.171966552734375,11.367401123046875,4.890556335449219,5.94659423828125,3.3809356689453125,3417.1362915039063,28821.51953125,24592.23065185547,169.21405029296875,34156867584,10737418240,21985976320,0
199,1741708737361,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.914154052734375,11.284225463867188,8.188941955566406,8.438796997070313,15.04693603515625,5.309700012207031,4.4259490966796875,5.674964904785156,9.858314514160156,5.366325378417969,5.4561920166015625,5.817665100097656,3417.4547729492188,28822.319702148438,24592.658752441406,169.21405029296875,34156867584,10737418240,21985370112,0
200,1741708737561,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,8.685195922851563,9.207298278808594,7.892646789550781,7.048057556152344,15.073486328125,6.398651123046875,8.905418395996094,9.936470031738281,8.635757446289063,4.392662048339844,7.115074157714844,4.960968017578125,3417.7644653320313,28823.29376220703,24593.276977539063,169.21539306640625,34156867584,10737418240,21985718272,0
200,1741708737762,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,15.928825378417969,5.081962585449219,8.870574951171875,9.6763916015625,13.086715698242188,5.616752624511719,17.400917053222656,9.211471557617188,9.094329833984375,4.510566711425781,8.906013488769531,6.872245788574219,3418.0744018554688,28824.11669921875,24593.739868164063,169.21539306640625,34156867584,10737418240,21990858752,0
200,1741708737963,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.620208740234375,3.52459716796875,4.260650634765625,12.347686767578125,12.864326477050781,6.9739837646484375,10.185737609863281,6.4792022705078125,10.114120483398438,11.3031005859375,6.642120361328125,5.4523773193359375,3418.378662109375,28824.835693359375,24594.11212158203,169.21539306640625,34156867584,10737418240,21990109184,0
199,1741708738163,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.949478149414063,4.1163177490234375,5.2010650634765625,14.947929382324219,23.671539306640625,12.713035583496094,8.605903625488281,8.808517456054688,11.097526550292969,6.282341003417969,7.421150207519531,6.493659973144531,3418.6873779296875,28825.64862060547,24594.564453125,169.2166748046875,34156867584,10737418240,21987651584,0
199,1741708738364,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.167213439941406,3.4888153076171875,2.6823577880859375,10.048309326171875,16.702301025390625,4.300743103027344,5.323760986328125,4.311248779296875,9.90460205078125,4.193367004394531,5.608085632324219,4.8896026611328125,3418.9943237304688,28826.543212890625,24595.12091064453,169.2166748046875,34156867584,10737418240,21987545088,0
201,1741708738564,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.696449279785156,3.0929412841796875,3.5502777099609375,8.787452697753906,16.219619750976563,6.4084014892578125,4.652931213378906,6.5513153076171875,9.07647705078125,4.974433898925781,5.657859802246094,8.712127685546875,3419.2940673828125,28827.464599609375,24595.690673828125,169.2166748046875,34156867584,10737418240,21986299904,0
199,1741708738766,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.052177429199219,6.94757080078125,5.103614807128906,20.43920135498047,14.337379455566406,4.168098449707031,6.353851318359375,3.6693572998046875,6.042503356933594,3.4359359741210938,3.5918350219726563,3.6946563720703125,3419.6090087890625,28828.948852539063,24596.808715820313,169.21807861328125,34156867584,10737418240,22000091136,0
199,1741708738966,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.183403015136719,3.0573196411132813,5.495079040527344,7.693901062011719,17.730133056640625,8.772819519042969,7.651313781738281,5.8963623046875,7.09747314453125,5.101554870605469,4.483734130859375,4.350532531738281,3419.920166015625,28830.17840576172,24597.69580078125,169.21807861328125,34156867584,10737418240,21998129152,0
199,1741708739166,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.669219970703125,3.033721923828125,5.628425598144531,7.077903747558594,11.928939819335938,5.224845886230469,5.955711364746094,6.70556640625,8.107559204101563,2.1721954345703125,5.6869964599609375,5.5537567138671875,3420.2295532226563,28830.935668945313,24598.104125976563,169.21929931640625,34156867584,10737418240,21997498368,0
200,1741708739367,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,11.370887756347656,3.8089141845703125,4.965126037597656,7.272727966308594,11.867874145507813,11.578544616699219,5.285057067871094,6.168304443359375,6.661735534667969,2.6939163208007813,5.766044616699219,5.684135437011719,3420.558349609375,28832.08428955078,24598.880249023438,169.21929931640625,34156867584,10737418240,21998051328,0
200,1741708739567,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,8.173744201660156,2.3906173706054688,4.386741638183594,5.833000183105469,11.684913635253906,5.293182373046875,8.280227661132813,9.087356567382813,5.2556915283203125,2.9742279052734375,5.42401123046875,5.3278961181640625,3420.8306274414063,28832.70831298828,24599.260009765625,169.21929931640625,34156867584,10737418240,21997506560,0
199,1741708739767,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,4.632667541503906,2.1918869018554688,1.9814910888671875,5.700042724609375,13.762123107910156,5.788230895996094,13.048820495605469,1.4997100830078125,11.163017272949219,3.4443511962890625,2.630889892578125,3.1760330200195313,3421.1541748046875,28833.832946777344,24599.949096679688,169.2269287109375,34156867584,10737418240,21997867008,0
200,1741708739968,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,8.986434936523438,3.7381362915039063,10.873695373535156,14.451759338378906,19.759140014648438,12.979469299316406,15.764961242675781,2.8490066528320313,17.013511657714844,5.009880065917969,8.265151977539063,5.950477600097656,3421.47412109375,28834.637145996094,24600.389038085938,169.236328125,34156867584,10737418240,21995171840,0
200,1741708740168,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.722511291503906,4.1464996337890625,8.48065185546875,10.260848999023438,17.525733947753906,7.420753479003906,12.90765380859375,2.2857894897460938,14.484474182128906,2.8873519897460938,7.900299072265625,3.4560699462890625,3421.8237915039063,28836.844177246094,24602.22900390625,169.24749755859375,34156867584,10737418240,21995151360,0
200,1741708740369,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.853218078613281,4.191017150878906,3.1469497680664063,6.561309814453125,21.604576110839844,5.158836364746094,11.461860656738281,2.2943496704101563,6.2318572998046875,5.764518737792969,4.0450592041015625,3.9235610961914063,3422.1419677734375,28838.115966796875,24603.133239746094,169.25787353515625,34156867584,10737418240,21994188800,0
200,1741708740569,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.585540771484375,8.567085266113281,10.636085510253906,8.722366333007813,28.063995361328125,14.210174560546875,18.181907653808594,8.086082458496094,23.89214324951172,14.420196533203125,9.934471130371094,8.211532592773438,3422.50244140625,28841.65350341797,24606.286376953125,169.26922607421875,34156867584,10737418240,21993705472,0
199,1741708740771,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.168594360351563,3.0921173095703125,4.026725769042969,7.4519195556640625,23.76068878173828,5.621513366699219,12.115234375,2.5823135375976563,6.9130859375,5.37384033203125,5.875846862792969,3.6513442993164063,3422.829345703125,28842.75274658203,24607.01983642578,169.2786865234375,34156867584,10737418240,22002012160,0
200,1741708740971,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,11.840896606445313,10.437957763671875,24.105064392089844,39.151344299316406,18.6485595703125,17.60882568359375,19.078475952148438,3.9909439086914063,19.564071655273438,9.301094055175781,7.819587707519531,6.251678466796875,3423.219970703125,28844.551391601563,24608.427673339844,169.28863525390625,34156867584,10737418240,21999972352,0
199,1741708741171,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,15.401847839355469,11.712730407714844,27.6436767578125,33.57240295410156,21.443031311035156,11.648834228515625,12.37890625,2.9126510620117188,20.827903747558594,14.278312683105469,4.962615966796875,7.1133880615234375,3423.5267944335938,28849.16796875,24612.687438964844,169.28863525390625,34156867584,10737418240,21995200512,0
199,1741708741372,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.461273193359375,5.3893280029296875,4.248664855957031,10.703376770019531,13.319816589355469,6.1305999755859375,14.206047058105469,3.3293914794921875,6.396125793457031,4.098594665527344,6.469993591308594,5.7741241455078125,3423.8386840820313,28849.9716796875,24613.126525878906,169.28997802734375,34156867584,10737418240,21995765760,0
200,1741708741573,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.224632263183594,2.3625564575195313,3.2157058715820313,7.2358856201171875,27.745704650878906,3.870391845703125,7.291130065917969,1.9061431884765625,5.2799835205078125,6.80291748046875,3.3843994140625,4.0886993408203125,3424.1450805664063,28850.908935546875,24613.702087402344,169.28997802734375,34156867584,10737418240,21997109248,0
199,1741708741774,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,5.8601531982421875,4.210380554199219,3.0714569091796875,14.500648498535156,9.418258666992188,5.928031921386719,9.205802917480469,2.0284652709960938,12.734359741210938,7.355598449707031,5.776641845703125,4.1172332763671875,3424.435546875,28852.06378173828,24614.521911621094,169.28997802734375,34156867584,10737418240,22004256768,0
200,1741708741974,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,5.716361999511719,2.7008819580078125,10.942970275878906,15.636192321777344,10.052925109863281,8.60992431640625,7.7123260498046875,2.339141845703125,4.8755340576171875,3.8673324584960938,4.86224365234375,4.528175354003906,3424.7391967773438,28853.14031982422,24615.251098632813,169.29144287109375,34156867584,10737418240,22004469760,0
200,1741708742174,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.771774291992188,5.4716339111328125,4.926246643066406,20.981834411621094,20.477432250976563,6.567314147949219,7.257484436035156,3.0319290161132813,5.4600067138671875,3.0520172119140625,8.221603393554688,3.5289688110351563,3425.0592041015625,28855.255737304688,24617.02001953125,169.29144287109375,34156867584,10737418240,22007685120,0
199,1741708742376,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.845649719238281,4.8746490478515625,2.3888626098632813,10.55938720703125,19.639442443847656,5.0575714111328125,9.156105041503906,2.549346923828125,5.953483581542969,5.723670959472656,5.039756774902344,4.147895812988281,3425.3765869140625,28856.148864746094,24617.545043945313,169.29290771484375,34156867584,10737418240,22000009216,0
199,1741708742576,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.142288208007813,7.306663513183594,6.015968322753906,12.001182556152344,22.516464233398438,7.230430603027344,6.788246154785156,2.894805908203125,6.187225341796875,5.780998229980469,7.886199951171875,8.277046203613281,3425.6627807617188,28856.877807617188,24617.93914794922,169.29290771484375,34156867584,10737418240,22000324608,0
200,1741708742777,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,5.4619598388671875,5.9257659912109375,2.1591644287109375,4.9356842041015625,12.96246337890625,10.457649230957031,9.062324523925781,1.7253875732421875,2.9668731689453125,2.455291748046875,2.8107070922851563,3.0490875244140625,3425.9563598632813,28858.001586914063,24618.739685058594,169.29290771484375,34156867584,10737418240,21999788032,0
199,1741708742977,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,4.780509948730469,2.2605972290039063,4.96185302734375,7.209861755371094,16.034149169921875,6.260711669921875,6.130516052246094,1.6204147338867188,4.263923645019531,4.578193664550781,4.100822448730469,4.3125,3426.2555541992188,28858.86602783203,24619.261352539063,169.29443359375,34156867584,10737418240,21999194112,0
200,1741708743177,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,11.569068908691406,2.213104248046875,4.1817169189453125,10.638870239257813,14.997543334960938,6.75701904296875,9.934913635253906,6.736244201660156,9.000930786132813,5.300117492675781,6.283424377441406,6.4306488037109375,3426.551513671875,28859.538452148438,24619.593383789063,169.29443359375,34156867584,10737418240,21998931968,0
199,1741708743379,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.020523071289063,4.312286376953125,2.77874755859375,13.120384216308594,14.577499389648438,6.002418518066406,8.221084594726563,5.538032531738281,9.054855346679688,11.441780090332031,5.817726135253906,7.2384185791015625,3426.8740234375,28860.56298828125,24620.248596191406,169.29559326171875,34156867584,10737418240,21998841856,0
200,1741708743579,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,14.352195739746094,10.910781860351563,4.895530700683594,11.999191284179688,13.859352111816406,9.527290344238281,5.813346862792969,6.426483154296875,9.337356567382813,10.077117919921875,5.7160186767578125,5.3777923583984375,3427.1721801757813,28861.34979248047,24620.69287109375,169.29559326171875,34156867584,10737418240,21998501888,0
200,1741708743779,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.0718536376953125,1.5583419799804688,2.4067153930664063,6.933494567871094,23.79833984375,9.944648742675781,8.463951110839844,4.9420166015625,10.469818115234375,3.16058349609375,5.305946350097656,4.052314758300781,3427.496826171875,28862.48809814453,24621.466918945313,169.30322265625,34156867584,10737418240,22010101760,0
200,1741708743979,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.357276916503906,4.752998352050781,7.048492431640625,9.543365478515625,16.254722595214844,7.687324523925781,12.906074523925781,3.6574325561523438,11.007522583007813,3.9097824096679688,7.2072906494140625,4.402557373046875,3427.8170776367188,28863.79901123047,24622.419860839844,169.3138427734375,34156867584,10737418240,22008078336,0
200,1741708744180,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.008369445800781,6.124305725097656,8.601913452148438,7.8922271728515625,19.28241729736328,9.156745910644531,18.24120330810547,3.10040283203125,8.643875122070313,5.8660736083984375,10.156089782714844,7.1434478759765625,3428.166015625,28865.465759277344,24623.70166015625,169.32501220703125,34156867584,10737418240,22005141504,0
199,1741708744381,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,6.811302185058594,2.7481536865234375,8.068115234375,5.939689636230469,19.095237731933594,7.057106018066406,16.57593536376953,5.213951110839844,14.131454467773438,6.832427978515625,8.295661926269531,6.4142913818359375,3428.4930419921875,28866.41864013672,24624.288330078125,169.3350830078125,34156867584,10737418240,22005305344,0
200,1741708744581,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.002723693847656,3.4065475463867188,4.668792724609375,5.3038787841796875,17.235977172851563,6.507423400878906,9.382316589355469,6.190849304199219,9.914115905761719,5.3373565673828125,7.294166564941406,4.189247131347656,3428.822509765625,28867.644104003906,24625.135620117188,169.344970703125,34156867584,10737418240,22006992896,0
200,1741708744782,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.186447143554688,4.039558410644531,7.198646545410156,6.152427673339844,16.852127075195313,7.676795959472656,19.129493713378906,5.223075866699219,10.361640930175781,7.004264831542969,8.140533447265625,6.7841796875,3429.1727905273438,28868.98046875,24626.076599121094,169.3570556640625,34156867584,10737418240,22012002304,0
200,1741708744982,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,8.867095947265625,3.2954330444335938,5.758796691894531,7.03192138671875,18.439376831054688,4.688285827636719,20.989524841308594,2.8607177734375,9.878578186035156,5.812141418457031,10.754348754882813,3.559356689453125,3429.4956665039063,28869.975952148438,24626.70672607422,169.36773681640625,34156867584,10737418240,22010478592,0
199,1741708745183,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.891075134277344,2.4609298706054688,4.1636962890625,9.007362365722656,13.445503234863281,6.589080810546875,10.902236938476563,3.9403076171875,6.904823303222656,8.132484436035156,10.166549682617188,4.772796630859375,3429.79736328125,28870.61309814453,24626.998962402344,169.3680419921875,34156867584,10737418240,22010396672,0
199,1741708745384,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.39013671875,3.0997161865234375,6.669548034667969,9.726310729980469,19.743850708007813,6.749725341796875,9.009979248046875,4.735198974609375,10.47857666015625,14.11639404296875,8.189208984375,5.76922607421875,3430.116455078125,28871.41650390625,24627.462524414063,169.3680419921875,34156867584,10737418240,22009696256,0
199,1741708745584,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.157478332519531,2.0310821533203125,7.018211364746094,6.147178649902344,12.347343444824219,4.8879547119140625,6.011009216308594,4.019775390625,5.2064971923828125,13.46026611328125,5.9997711181640625,4.8961944580078125,3430.431640625,28872.318969726563,24627.978576660156,169.36956787109375,34156867584,10737418240,22010470400,0
200,1741708745784,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.292671203613281,12.424293518066406,22.601661682128906,52.3043098449707,12.785385131835938,5.008964538574219,19.575515747070313,3.5809097290039063,6.9455108642578125,5.3388671875,21.16796112060547,5.13653564453125,3430.7880859375,28874.29522705078,24629.59130859375,169.36956787109375,34156867584,10737418240,22012538880,0
200,1741708745985,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,16.568565368652344,12.923019409179688,19.787132263183594,23.24260711669922,18.519737243652344,8.787246704101563,12.989143371582031,11.054092407226563,3.9474258422851563,2.29364013671875,10.218757629394531,13.073326110839844,3431.0946044921875,28877.230834960938,24632.180236816406,169.36956787109375,34156867584,10737418240,22012084224,0
200,1741708746185,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.232620239257813,3.2792205810546875,13.82684326171875,11.803398132324219,22.398216247558594,8.270462036132813,12.755867004394531,6.80230712890625,22.956771850585938,5.584442138671875,11.296783447265625,5.8486175537109375,3431.3887939453125,28878.142517089844,24632.73291015625,169.3709716796875,34156867584,10737418240,22012440576,0
200,1741708746386,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.119789123535156,6.482574462890625,13.534347534179688,15.483970642089844,25.095115661621094,8.745002746582031,13.219223022460938,7.39569091796875,12.150367736816406,8.188644409179688,10.636238098144531,9.128486633300781,3431.6889038085938,28879.284545898438,24633.52685546875,169.3709716796875,34156867584,10737418240,22003920896,0
199,1741708746587,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,5.155082702636719,2.9338150024414063,5.7485198974609375,7.37384033203125,13.494636535644531,7.844200134277344,7.211692810058594,4.645698547363281,4.674003601074219,2.5131988525390625,12.712806701660156,3.5771408081054688,3431.9852905273438,28880.264099121094,24634.17010498047,169.3721923828125,34156867584,10737418240,22003191808,0
199,1741708746787,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.648246765136719,4.27667236328125,6.69708251953125,7.885810852050781,13.034843444824219,6.5355072021484375,10.267669677734375,5.619407653808594,6.9916229248046875,8.619728088378906,6.407493591308594,9.965568542480469,3432.2982788085938,28881.119384765625,24634.673828125,169.3721923828125,34156867584,10737418240,22002159616,0
200,1741708746987,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,30.69537353515625,27.346847534179688,40.43300247192383,33.765586853027344,50.37992858886719,30.746116638183594,41.6522102355957,22.110336303710938,50.8897705078125,32.59160614013672,44.39762496948242,30.69915771484375,3432.7311401367188,28890.237670898438,24643.383056640625,169.3721923828125,34156867584,10737418240,22017949696,0
200,1741708747188,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,21.796432495117188,20.278892517089844,58.02568435668945,22.745277404785156,27.017250061035156,8.6051025390625,36.26910400390625,19.502830505371094,20.92906951904297,15.79412841796875,40.596866607666016,16.32276153564453,3433.0907592773438,28897.254150390625,24650.015380859375,169.37347412109375,34156867584,10737418240,22024220672,0
199,1741708747389,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,4.671058654785156,2.0406417846679688,11.82574462890625,20.300392150878906,15.513946533203125,2.915924072265625,9.570037841796875,3.469573974609375,4.619415283203125,3.1026153564453125,3.683441162109375,4.242706298828125,3433.38720703125,28900.018920898438,24652.424072265625,169.37347412109375,34156867584,10737418240,22024114176,0
199,1741708747589,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,6.298240661621094,5.921722412109375,8.339164733886719,6.91436767578125,12.051902770996094,6.369529724121094,4.691032409667969,4.6782989501953125,4.602043151855469,6.383575439453125,5.504341125488281,3.778350830078125,3433.664306640625,28900.896606445313,24652.989318847656,169.37347412109375,34156867584,10737418240,22023639040,0
199,1741708747790,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.3813629150390625,2.0084609985351563,9.740890502929688,9.69720458984375,22.66521453857422,9.140533447265625,11.453422546386719,3.6636734008789063,15.743438720703125,5.5946502685546875,6.218132019042969,3.6487350463867188,3433.988525390625,28901.899047851563,24653.623107910156,169.38323974609375,34156867584,10737418240,22024986624,0
200,1741708747990,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,14.956939697265625,16.95653533935547,11.003044128417969,10.130989074707031,19.431068420410156,16.67784881591797,16.023178100585938,5.351325988769531,10.331405639648438,3.0844573974609375,21.051956176757813,18.13330078125,3434.3185424804688,28904.552978515625,24655.910705566406,169.3934326171875,34156867584,10737418240,22041944064,0
200,1741708748190,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,20.159889221191406,37.22149658203125,6.780181884765625,6.180946350097656,15.182151794433594,5.566825866699219,17.010826110839844,5.6226348876953125,9.396125793457031,3.5944747924804688,7.15728759765625,5.534271240234375,3434.6672973632813,28908.362915039063,24659.33819580078,169.40667724609375,34156867584,10737418240,22052790272,0
200,1741708748390,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.183135986328125,5.0506134033203125,9.32684326171875,6.978858947753906,14.754096984863281,5.9532318115234375,20.32244110107422,9.985809326171875,9.824760437011719,4.3365478515625,5.925529479980469,4.032127380371094,3434.9862670898438,28909.317443847656,24659.99932861328,169.4163818359375,34156867584,10737418240,22054547456,0
200,1741708748591,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.324295043945313,4.0954437255859375,6.086952209472656,11.949188232421875,18.92767333984375,3.8299942016601563,14.742942810058594,3.5779571533203125,4.730705261230469,4.756523132324219,6.360565185546875,10.70330810546875,3435.3070678710938,28911.27130126953,24661.53839111328,169.42572021484375,34156867584,10737418240,22064529408,0
200,1741708748791,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.621543884277344,3.5967330932617188,3.68670654296875,4.785484313964844,15.960380554199219,4.395439147949219,18.62403106689453,2.4099502563476563,9.374656677246094,3.2844161987304688,4.307090759277344,5.092559814453125,3435.6507568359375,28912.630859375,24662.518310546875,169.4368896484375,34156867584,10737418240,22069014528,0
200,1741708748992,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,12.987113952636719,3.9468002319335938,5.613311767578125,6.693397521972656,13.39202880859375,5.432044982910156,13.200050354003906,4.1626739501953125,6.6239776611328125,6.868690490722656,5.071754455566406,4.717933654785156,3435.9852905273438,28913.96307373047,24663.48468017578,169.44488525390625,34156867584,10737418240,22062292992,0
199,1741708749193,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.81744384765625,9.836715698242188,10.710372924804688,6.546417236328125,14.9503173828125,8.2275390625,7.2355194091796875,4.8244171142578125,13.625633239746094,3.5591354370117188,7.376152038574219,9.396202087402344,3436.3248901367188,28915.7236328125,24664.86737060547,169.44488525390625,34156867584,10737418240,22061838336,0
200,1741708749393,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,6.355049133300781,3.7523574829101563,5.866798400878906,7.238533020019531,14.552055358886719,9.73565673828125,10.22906494140625,4.307685852050781,5.608482360839844,5.412086486816406,6.152923583984375,5.212364196777344,3436.6245727539063,28916.58563232422,24665.38897705078,169.4461669921875,34156867584,10737418240,22061068288,0
200,1741708749594,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,5.154518127441406,2.1719970703125,2.1027450561523438,5.9254608154296875,14.386894226074219,4.794883728027344,12.737876892089844,2.4062042236328125,5.87060546875,3.3736343383789063,1.8559951782226563,3.4037399291992188,3436.9414672851563,28917.497924804688,24665.975341796875,169.4461669921875,34156867584,10737418240,22061842432,0
200,1741708749795,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,10.569808959960938,6.094276428222656,4.271942138671875,8.24383544921875,13.812568664550781,7.682441711425781,13.025741577148438,4.7655181884765625,6.764381408691406,5.094818115234375,6.684822082519531,4.488189697265625,3437.2488403320313,28918.468139648438,24666.559936523438,169.44744873046875,34156867584,10737418240,22068224000,0
199,1741708749996,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,8.13623046875,4.94903564453125,8.48382568359375,11.151168823242188,16.19830322265625,7.730201721191406,11.830581665039063,5.176177978515625,8.845108032226563,4.4545440673828125,10.612777709960938,4.4588470458984375,3437.5584716796875,28919.505432128906,24667.24169921875,169.44744873046875,34156867584,10737418240,22063288320,0
199,1741708750196,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,9.194320678710938,5.368217468261719,4.8489532470703125,7.009124755859375,13.780311584472656,6.158203125,8.787284851074219,4.066032409667969,9.009757995605469,2.8572769165039063,3.8298873901367188,5.8676300048828125,3437.8717041015625,28920.69891357422,24668.1103515625,169.44744873046875,34156867584,10737418240,22063493120,0
200,1741708750396,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,2208,7.128379821777344,4.807273864746094,6.417808532714844,8.530784606933594,19.060340881347656,6.3082733154296875,11.067886352539063,4.7279815673828125,10.079338073730469,4.017974853515625,4.862579345703125,4.992500305175781,3438.1639404296875,28921.489013671875,24668.535583496094,169.44873046875,34156867584,10737418240,22063493120,0
