Delta,Time,CORE0_ENERGY (J),CORE0_FREQ (MHZ),CORE0_PSTATE,CORE0_VOLT (V),CORE1_ENERGY (J),CORE1_FREQ (MHZ),CORE1_PSTATE,CORE1_VOLT (V),CORE2_ENERGY (J),CORE2_FREQ (MHZ),CORE2_PSTATE,CORE2_VOLT (V),CORE3_ENERGY (J),CORE3_FREQ (MHZ),CORE3_PSTATE,CORE3_VOLT (V),CORE4_ENERGY (J),CORE4_FREQ (MHZ),CORE4_PSTATE,CORE4_VOLT (V),CORE5_ENERGY (J),CORE5_FREQ (MHZ),CORE5_PSTATE,CORE5_VOLT (V),CORE6_ENERGY (J),CORE6_FREQ (MHZ),CORE6_PSTATE,CORE6_VOLT (V),CORE7_ENERGY (J),CORE7_FREQ (MHZ),CORE7_PSTATE,CORE7_VOLT (V),CPU_ENERGY (J),CPU_FREQUENCY_0,CPU_FREQUENCY_1,CPU_FREQUENCY_10,CPU_FREQUENCY_11,CPU_FREQUENCY_12,CPU_FREQUENCY_13,CPU_FREQUENCY_14,CPU_FREQUENCY_15,CPU_FREQUENCY_2,CPU_FREQUENCY_3,CPU_FREQUENCY_4,CPU_FREQUENCY_5,CPU_FREQUENCY_6,CPU_FREQUENCY_7,CPU_FREQUENCY_8,CPU_FREQUENCY_9,CPU_USAGE_0,CPU_USAGE_1,CPU_USAGE_10,CPU_USAGE_11,CPU_USAGE_12,CPU_USAGE_13,CPU_USAGE_14,CPU_USAGE_15,CPU_USAGE_2,CPU_USAGE_3,CPU_USAGE_4,CPU_USAGE_5,CPU_USAGE_6,CPU_USAGE_7,CPU_USAGE_8,CPU_USAGE_9,TOTAL_MEMORY,TOTAL_SWAP,USED_MEMORY,USED_SWAP,DIFF_CORE0_ENERGY (J),CORE0_POWER (W),DIFF_CORE1_ENERGY (J),CORE1_POWER (W),DIFF_CORE2_ENERGY (J),CORE2_POWER (W),DIFF_CORE3_ENERGY (J),CORE3_POWER (W),DIFF_CORE4_ENERGY (J),CORE4_POWER (W),DIFF_CORE5_ENERGY (J),CORE5_POWER (W),DIFF_CORE6_ENERGY (J),CORE6_POWER (W),DIFF_CORE7_ENERGY (J),CORE7_POWER (W),DIFF_CPU_ENERGY (J),CPU_POWER (W),DIFF_DIFF_CORE0_ENERGY (J),DIFF_POWER (W),DIFF_DIFF_CORE1_ENERGY (J),DIFF_DIFF_CORE2_ENERGY (J),DIFF_DIFF_CORE3_ENERGY (J),DIFF_DIFF_CORE4_ENERGY (J),DIFF_DIFF_CORE5_ENERGY (J),DIFF_DIFF_CORE6_ENERGY (J),DIFF_DIFF_CORE7_ENERGY (J),DIFF_DIFF_CPU_ENERGY (J)
200,6205,9368.0166015625,3416.6666666666665,1,0.4750000000000001,9368.0166015625,3416.6666666666665,1,0.4750000000000001,18769.428283691406,5125.0,0,0.4750000000000001,18769.428283691406,5125.0,0,0.4750000000000001,8680.247940063477,3416.6666666666665,1,0.4750000000000001,8680.247940063477,3416.6666666666665,1,0.4750000000000001,18721.0244140625,3416.6666666666665,1,0.4750000000000001,18721.0244140625,3416.6666666666665,1,0.4750000000000001,176771.38160705566,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,4.761904716491699,0.0,16001761280,4294963200,4286259200,754900992,0.00299072265625,0.01495361328125,0.00299072265625,0.01495361328125,0.047210693359375,0.236053466796875,0.047210693359375,0.236053466796875,0.0022735595703125,0.0113677978515625,0.0022735595703125,0.0113677978515625,0.048248291015625,0.241241455078125,0.048248291015625,0.241241455078125,0.725799560546875,3.628997802734375,0.002655029296875,0.7917022705078125,0.002655029296875,0.046905517578125,0.046905517578125,-0.0059051513671875,-0.0059051513671875,0.0385589599609375,0.0385589599609375,0.1583404541015625
200,6405,9368.045196533203,3416.6666666666665,1,1.1875,9368.045196533203,3416.6666666666665,1,1.1875,18769.453536987305,3416.6666666666665,1,1.1875,18769.453536987305,3416.6666666666665,1,1.1875,8680.254516601562,3416.6666666666665,1,1.1875,8680.254516601562,3416.6666666666665,1,1.1875,18721.04299926757,5125.0,0,1.1875,18721.04299926757,5125.0,0,1.1875,176771.97381591797,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4284215296,754900992,0.028594970703125,0.142974853515625,0.028594970703125,0.142974853515625,0.0252532958984375,0.1262664794921875,0.0252532958984375,0.1262664794921875,0.0065765380859375,0.0328826904296875,0.0065765380859375,0.0328826904296875,0.018585205070849042,0.09292602535424521,0.018585205070849042,0.09292602535424521,0.5922088623046875,2.9610443115234375,0.025604248046875,-0.6679534912109375,0.025604248046875,-0.0219573974609375,-0.0219573974609375,0.004302978515625,0.004302978515625,-0.029663085944775958,-0.029663085944775958,-0.1335906982421875
200,6606,9368.045761108398,3416.6666666666665,1,0.71875,9368.045761108398,3416.6666666666665,1,0.71875,18769.50646972656,3416.6666666666665,1,0.71875,18769.50646972656,3416.6666666666665,1,0.71875,8680.254974365234,3416.6666666666665,1,0.71875,8680.254974365234,3416.6666666666665,1,0.71875,18721.06768798828,5125.0,0,0.71875,18721.06768798828,5125.0,0,0.71875,176772.60546875,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4284215296,754900992,0.0005645751953125,0.0028228759765625,0.0005645751953125,0.0028228759765625,0.05293273925417452,0.2646636962708726,0.05293273925417452,0.2646636962708726,0.000457763671875,0.002288818359375,0.000457763671875,0.002288818359375,0.024688720710400958,0.12344360355200479,0.024688720710400958,0.12344360355200479,0.63165283203125,3.15826416015625,-0.0280303955078125,0.1972198486328125,-0.0280303955078125,0.02767944335573702,0.02767944335573702,-0.0061187744140625,-0.0061187744140625,0.006103515639551915,0.006103515639551915,0.0394439697265625
200,6806,9368.04640197754,3416.6666666666665,1,1.175,9368.04640197754,3416.6666666666665,1,1.175,18769.55731201172,3416.6666666666665,1,1.175,18769.55731201172,3416.6666666666665,1,1.175,8680.257354736328,3416.6666666666665,1,1.175,8680.257354736328,3416.6666666666665,1,1.175,18721.10287475586,5125.0,0,1.175,18721.10287475586,5125.0,0,1.175,176773.2264251709,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4284215296,754900992,0.0006408691424439894,0.003204345712219947,0.0006408691424439894,0.003204345712219947,0.05084228515988798,0.2542114257994399,0.05084228515988798,0.2542114257994399,0.00238037109375,0.01190185546875,0.00238037109375,0.01190185546875,0.035186767578125,0.175933837890625,0.035186767578125,0.175933837890625,0.6209564208984375,3.1047821044921875,7.62939471314894e-05,-0.0534820556640625,7.62939471314894e-05,-0.0020904540942865424,-0.0020904540942865424,0.001922607421875,0.001922607421875,0.010498046867724042,0.010498046867724042,-0.0106964111328125
200,7006,9368.100173950195,3416.6666666666665,1,0.90625,9368.100173950195,3416.6666666666665,1,0.90625,18769.666763305664,3416.6666666666665,1,0.90625,18769.666763305664,3416.6666666666665,1,0.90625,8680.260177612305,3416.6666666666665,1,0.90625,8680.260177612305,3416.6666666666665,1,0.90625,18721.170333862305,5125.0,0,0.90625,18721.170333862305,5125.0,0,0.90625,176774.13049316406,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,4.761904716491699,0.0,0.0,16001761280,4294963200,4284211200,754900992,0.05377197265443101,0.26885986327215505,0.05377197265443101,0.26885986327215505,0.1094512939453125,0.5472564697265625,0.1094512939453125,0.5472564697265625,0.0028228759765625,0.0141143798828125,0.0028228759765625,0.0141143798828125,0.0674591064453125,0.3372955322265625,0.0674591064453125,0.3372955322265625,0.9040679931640625,4.5203399658203125,0.05313110351198702,1.415557861328125,0.05313110351198702,0.05860900878542452,0.05860900878542452,0.0004425048828125,0.0004425048828125,0.0322723388671875,0.0322723388671875,0.283111572265625
199,7207,9368.121856689451,3416.6666666666665,1,0.8125,9368.121856689451,3416.6666666666665,1,0.8125,18769.77561950684,3416.6666666666665,1,0.8125,18769.77561950684,3416.6666666666665,1,0.8125,8680.268249511719,3416.6666666666665,1,0.8125,8680.268249511719,3416.6666666666665,1,0.8125,18721.19163513184,5125.0,0,0.8125,18721.19163513184,5125.0,0,0.8125,176774.73905944824,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,16001761280,4294963200,4284211200,754900992,0.02168273925599351,0.10895848872358548,0.02168273925599351,0.10895848872358548,0.10885620117551298,0.5470160863091105,0.10885620117551298,0.5470160863091105,0.0080718994140625,0.040562308613379394,0.0080718994140625,0.040562308613379394,0.02130126953488798,0.10704155545169838,0.02130126953488798,0.10704155545169838,0.6085662841796875,3.058122031053706,-0.0320892333984375,-1.4849332109767588,-0.0320892333984375,-0.0005950927697995212,-0.0005950927697995212,0.0052490234375,0.0052490234375,-0.04615783691042452,-0.04615783691042452,-0.295501708984375
200,7407,9368.141052246094,3416.6666666666665,1,0.0625,9368.141052246094,3416.6666666666665,1,0.0625,18769.8193359375,3416.6666666666665,1,0.0625,18769.8193359375,3416.6666666666665,1,0.0625,8680.28335571289,3416.6666666666665,1,0.0625,8680.28335571289,3416.6666666666665,1,0.0625,18722.092529296875,5125.0,0,0.0625,18722.092529296875,5125.0,0,0.0625,176777.51782226565,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,44.4444465637207,0.0,0.0,0.0,16001761280,4294963200,4548194304,754900992,0.01919555664244399,0.09597778321221995,0.01919555664244399,0.09597778321221995,0.04371643066042452,0.2185821533021226,0.04371643066042452,0.2185821533021226,0.015106201171875,0.075531005859375,0.015106201171875,0.075531005859375,0.9008941650354245,4.504470825177123,0.9008941650354245,4.504470825177123,2.7787628174119163,13.893814087059582,-0.002487182613549521,10.850982666161144,-0.002487182613549521,-0.06513977051508846,-0.06513977051508846,0.0070343017578125,0.0070343017578125,0.8795928955005365,0.8795928955005365,2.170196533232229
200,7608,9368.167861938477,3350.0,1,0.81875,9368.167861938477,3350.0,1,0.81875,18769.90545654297,3350.0,1,0.81875,18769.90545654297,3350.0,1,0.81875,8680.304611206055,5025.0,0,0.81875,8680.304611206055,5025.0,0,0.81875,18722.56619262696,3350.0,1,0.81875,18722.56619262696,3350.0,1,0.81875,176779.47077941897,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,4.761904716491699,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,52.6315803527832,0.0,0.0,0.0,16001761280,4294963200,4541984768,754900992,0.0268096923828125,0.1340484619140625,0.0268096923828125,0.1340484619140625,0.08612060546875,0.43060302734375,0.08612060546875,0.43060302734375,0.0212554931640625,0.1062774658203125,0.0212554931640625,0.1062774658203125,0.47366333008540096,2.368316650427005,0.47366333008540096,2.368316650427005,1.9529571533203125,9.764785766601562,0.007614135740368511,-4.129028320458019,0.007614135740368511,0.04240417480832548,0.04240417480832548,0.0061492919921875,0.0061492919921875,-0.42723083495002356,-0.42723083495002356,-0.8258056640916038
200,7808,9368.169128417969,3416.6666666666665,1,1.125,9368.169128417969,3416.6666666666665,1,1.125,18769.922958374023,3416.6666666666665,1,1.125,18769.922958374023,3416.6666666666665,1,1.125,8680.311950683594,3416.6666666666665,1,1.125,8680.311950683594,3416.6666666666665,1,1.125,18722.669494628903,5125.0,0,1.125,18722.669494628903,5125.0,0,1.125,176780.14530944824,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4541984768,754900992,0.0012664794921875,0.0063323974609375,0.0012664794921875,0.0063323974609375,0.0175018310546875,0.0875091552734375,0.0175018310546875,0.0875091552734375,0.0073394775390625,0.0366973876953125,0.0073394775390625,0.0366973876953125,0.10330200194221106,0.5165100097110553,0.10330200194221106,0.5165100097110553,0.6745300292677712,3.372650146338856,-0.025543212890625,-6.392135620262707,-0.025543212890625,-0.0686187744140625,-0.0686187744140625,-0.013916015625,-0.013916015625,-0.3703613281431899,-0.3703613281431899,-1.2784271240525413
200,8009,9368.317352294922,3416.6666666666665,1,0.7,9368.317352294922,3416.6666666666665,1,0.7,18770.30992126465,3416.6666666666665,1,0.7,18770.30992126465,3416.6666666666665,1,0.7,8680.434051513672,3416.6666666666665,1,0.7,8680.434051513672,3416.6666666666665,1,0.7,18723.03834533692,5125.0,0,0.7,18723.03834533692,5125.0,0,0.7,176782.0090789795,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.285715103149414,0.0,5.0,0.0,15.000000953674316,0.0,0.0,0.0,16001761280,4294963200,4538449920,754900992,0.148223876953125,0.741119384765625,0.148223876953125,0.741119384765625,0.386962890625,1.934814453125,0.386962890625,1.934814453125,0.122100830078125,0.610504150390625,0.122100830078125,0.610504150390625,0.36885070801872644,1.8442535400936322,0.36885070801872644,1.8442535400936322,1.86376953125,9.31884765625,0.1469573974609375,5.946197509911144,0.1469573974609375,0.3694610595703125,0.3694610595703125,0.1147613525390625,0.1147613525390625,0.2655487060765154,0.2655487060765154,1.1892395019822288
200,8209,9368.320419311523,3416.6666666666665,1,1.21875,9368.320419311523,3416.6666666666665,1,1.21875,18770.32081604004,3416.6666666666665,1,1.21875,18770.32081604004,3416.6666666666665,1,1.21875,8680.43441772461,3416.6666666666665,1,1.21875,8680.43441772461,3416.6666666666665,1,1.21875,18723.05694580078,5125.0,0,1.21875,18723.05694580078,5125.0,0,1.21875,176782.5827331543,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,0.0,0.0,16001761280,4294963200,4538449920,754900992,0.0030670166015625,0.0153350830078125,0.0030670166015625,0.0153350830078125,0.010894775390625,0.054473876953125,0.010894775390625,0.054473876953125,0.0003662109375,0.0018310546875,0.0003662109375,0.0018310546875,0.018600463859911542,0.09300231929955771,0.018600463859911542,0.09300231929955771,0.5736541748046875,2.8682708740234375,-0.1451568603515625,-6.4505767822265625,-0.1451568603515625,-0.376068115234375,-0.376068115234375,-0.121734619140625,-0.121734619140625,-0.3502502441588149,-0.3502502441588149,-1.2901153564453125
200,8409,9368.32211303711,3775.0,1,0.68125,9368.32211303711,3775.0,1,0.68125,18770.3271484375,3775.0,1,0.68125,18770.3271484375,3775.0,1,0.68125,8680.434707641602,3775.0,1,0.68125,8680.434707641602,3775.0,1,0.68125,18723.078659057617,3775.0,0,0.69375,18723.08544921875,3775.0,0,0.69375,176783.16555786133,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,16001761280,4294963200,4538445824,754900992,0.0016937255859375,0.0084686279296875,0.0016937255859375,0.0084686279296875,0.0063323974609375,0.0316619873046875,0.0063323974609375,0.0316619873046875,0.0002899169921875,0.0014495849609375,0.0002899169921875,0.0014495849609375,0.0217132568359375,0.1085662841796875,0.02850341796875,0.14251708984375,0.58282470703125,2.91412353515625,-0.001373291015625,0.0458526611328125,-0.001373291015625,-0.0045623779296875,-0.0045623779296875,-7.62939453125e-05,-7.62939453125e-05,0.0031127929760259576,0.009902954108838458,0.0091705322265625
200,8610,9368.322219848633,3416.6666666666665,1,0.75625,9368.322219848633,3416.6666666666665,1,0.75625,18770.33264160156,3416.6666666666665,0,0.7625,18770.33264160156,3416.6666666666665,0,0.7625,8680.434829711914,3416.6666666666665,1,0.7625,8680.434829711914,3416.6666666666665,1,0.7625,18723.09016418457,5125.0,1,0.1312499999999998,18723.09016418457,5125.0,1,0.1312499999999998,176783.52194213867,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4529926144,754900992,0.0001068115234375,0.0005340576171875,0.0001068115234375,0.0005340576171875,0.005493164058862021,0.027465820294310106,0.005493164058862021,0.027465820294310106,0.0001220703125,0.0006103515625,0.0001220703125,0.0006103515625,0.011505126953125,0.057525634765625,0.0047149658203125,0.0235748291015625,0.35638427734375,1.78192138671875,-0.0015869140625,-1.1322021484375,-0.0015869140625,-0.0008392334020754788,-0.0008392334020754788,-0.0001678466796875,-0.0001678466796875,-0.0102081298828125,-0.0237884521484375,-0.2264404296875
200,8810,9368.3447265625,3775.0,1,0.68125,9368.3447265625,3775.0,1,0.68125,18770.447372436523,3775.0,0,0.6875,18770.447372436523,3775.0,0,0.6875,8680.498641967773,3775.0,1,0.68125,8680.498641967773,3775.0,1,0.68125,18723.19345092773,3775.0,1,0.69375,18723.19345092773,3775.0,1,0.69375,176784.9277191162,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,4.761904716491699,5.263157844543457,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,4.761904716491699,0.0,16001761280,4294963200,4526784512,754900992,0.0225067138671875,0.1125335693359375,0.0225067138671875,0.1125335693359375,0.11473083496457548,0.5736541748228774,0.11473083496457548,0.5736541748228774,0.063812255859375,0.319061279296875,0.063812255859375,0.319061279296875,0.10328674316042452,0.5164337158021226,0.10328674316042452,0.5164337158021226,1.4057769775390625,7.0288848876953125,0.02239990234375,5.2469635009765625,0.02239990234375,0.10923767090571346,0.10923767090571346,0.063690185546875,0.063690185546875,0.09178161620729952,0.09857177734011202,1.0493927001953125
200,9011,9368.348831176758,3416.6666666666665,1,0.75625,9368.348831176758,3416.6666666666665,1,0.75625,18770.457885742188,5125.0,0,0.1187499999999999,18770.457885742188,5125.0,0,0.1187499999999999,8680.499053955078,3416.6666666666665,1,0.7625,8680.499053955078,3416.6666666666665,1,0.7625,18723.20709228516,3416.6666666666665,1,0.7625,18723.20709228516,3416.6666666666665,1,0.7625,176785.5168609619,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16001761280,4294963200,4526784512,754900992,0.0041046142578125,0.0205230712890625,0.0041046142578125,0.0205230712890625,0.0105133056640625,0.0525665283203125,0.0105133056640625,0.0525665283203125,0.0004119873046875,0.0020599365234375,0.0004119873046875,0.0020599365234375,0.013641357429150958,0.06820678714575479,0.013641357429150958,0.06820678714575479,0.589141845703125,2.945709228515625,-0.018402099609375,-4.0831756591796875,-0.018402099609375,-0.10421752930051298,-0.10421752930051298,-0.0634002685546875,-0.0634002685546875,-0.08964538573127356,-0.08964538573127356,-0.8166351318359375
200,9211,9368.375885009766,3416.6666666666665,1,0.7625,9368.375885009766,3416.6666666666665,1,0.7625,18770.539581298828,5125.0,1,0.1125,18770.539581298828,5125.0,1,0.1125,8680.581771850586,3416.6666666666665,1,0.7625,8680.581771850586,3416.6666666666665,1,0.7625,18723.228317260742,3416.6666666666665,1,0.76875,18723.228317260742,3416.6666666666665,1,0.76875,176786.58450317383,3364,3436,400,3360,3359,400,400,3360,5040,400,5040,400,3445,400,5035,400,4.761904716491699,0.0,4.761904716491699,0.0,5.0,0.0,0.0,0.0,5.0,0.0,9.523809432983398,0.0,4.761904716491699,0.0,0.0,0.0,16001761280,4294963200,4526923776,754900992,0.0270538330078125,0.1352691650390625,0.0270538330078125,0.1352691650390625,0.081695556640625,0.408477783203125,0.081695556640625,0.408477783203125,0.0827178955078125,0.4135894775390625,0.0827178955078125,0.4135894775390625,0.02122497558229952,0.1061248779114976,0.02122497558229952,0.1061248779114976,1.0676422119140625,5.3382110595703125,0.02294921875,2.3925018310546875,0.02294921875,0.0711822509765625,0.0711822509765625,0.082305908203125,0.082305908203125,0.007583618153148564,0.007583618153148564,0.4785003662109375
